arc:arcane/vi/holding_everyone_together | Vi | the eldest child who became the family's protector | The oldest sibling, pushed into a parent's role too early, feels responsible for everyone's safety and everyone's mistakes. Angry at a world that seems rigged against her family and impatient with the adult who urges caution, she wants to fix everything herself, and has to learn what that burden costs her and the people she is shielding. | conflicts: control_vs_trust,duty_vs_desire | situations: responsibility_you_didnt_ask_for,caring_for_family,standing_up_to_authority,coming_of_age | tone: tragic
arc:ted_lasso/nate_shelley/hungry_to_be_seen | Nate Shelley | the overlooked one who finally gets noticed | A person who has been invisible and belittled their whole life, including by a parent who never praises them, is suddenly noticed and lifted up by a kind mentor. Newfound recognition feels intoxicating, and the old hunger for approval turns into insecurity, envy and resentment towards the people who helped them. They have to figure out whether their worth comes from others' praise, and how to make amends when they hurt the people who believed in them. | conflicts: loyalty_vs_ambition,belonging_vs_integrity | situations: confidence_struggle,mentor_and_protege,difficult_parent,redemption_after_mistakes | tone: hopeful
arc:ted_lasso/leslie_higgins/finding_his_spine | Leslie Higgins | going along with a boss you know is wrong | A decent, conflict-averse employee has spent years keeping their head down and doing what powerful people ask, even when it made them complicit. When they are asked to help harm someone they have come to like, they have to choose between job security for their family and their own conscience. Standing up for once could cost them everything, but staying silent is costing them themselves. | conflicts: belonging_vs_integrity,safety_vs_growth | situations: standing_up_to_authority,confidence_struggle,mentor_and_protege | tone: hopeful
arc:ted_lasso/sam_obisanya/far_from_home | Sam Obisanya | a young person far from home finding their feet | A kind, hopeful young person moves far from their family and culture for a big opportunity, and quickly feels lonely, homesick and out of their depth. With the support of people who make them feel seen, they regain confidence and begin to thrive. As they grow, they face bigger choices about love, money and where they truly belong. | conflicts: loyalty_vs_ambition,duty_vs_desire | situations: moving_somewhere_new,confidence_struggle,loneliness,falling_for_someone_unexpected | tone: hopeful
arc:ted_lasso/sam_obisanya/doing_the_right_thing | Sam Obisanya | standing up for your values at a cost | A gentle, well-liked young person discovers that something they benefit from is causing harm to their home community. Speaking up could cost them money, relationships and their reputation, and invite abuse from powerful people. They have to decide whether to stay quiet and comfortable or use their voice, and how to keep going when the backlash is personal. | conflicts: belonging_vs_integrity,power_vs_morality | situations: standing_up_to_authority,identity_and_self_acceptance,taking_a_big_risk,starting_a_business | tone: hopeful
arc:the_good_place/eleanor_shellstrop/earning_her_place | Eleanor Shellstrop | a self-centred person trying to genuinely become good | Someone who has always looked out only for themselves suddenly finds themselves surrounded by people who are better than them, and fears being exposed as a fraud. They start trying to be good for purely selfish reasons, to protect themselves. Slowly the question shifts from 'how do I not get caught' to 'what do I actually owe the people around me'. | conflicts: belonging_vs_integrity,truth_vs_protecting_others | situations: redemption_after_mistakes,imposter_syndrome,starting_over | tone: bittersweet
arc:the_good_place/eleanor_shellstrop/letting_people_in | Eleanor Shellstrop | a self-reliant loner learning to trust others | A person who learned as a child that nobody would take care of them has built a life around needing no one. Being pushed into close friendships and a serious relationship forces them to face how much they keep people at arm's length. They have to decide whether letting others matter is worth the risk of being hurt again. | conflicts: independence_vs_connection,holding_on_vs_letting_go | situations: difficult_parent,finding_your_people,falling_for_someone_unexpected,loneliness | tone: bittersweet
arc:the_good_place/eleanor_shellstrop/responsible_for_others | Eleanor Shellstrop | a reluctant loner forced to lead | Someone who has spent their life avoiding responsibility for anyone else suddenly has other people depending on them. They doubt they are the right person, clash with people they have to help, and struggle with carrying hard decisions alone. They discover whether they can lead without becoming someone they are not. | conflicts: duty_vs_desire,control_vs_trust | situations: responsibility_you_didnt_ask_for,becoming_a_manager,imposter_syndrome | tone: bittersweet
arc:the_good_place/chidi_anagonye/choosing_without_certainty | Chidi Anagonye | overthinking every choice for fear of being wrong | A deeply conscientious person is so afraid of making the wrong choice that they barely make any choices at all. Their search for the perfect, ethically airtight answer leaves them anxious and physically sick with stress, and frustrates everyone around them. They have to learn to act, commit and live with uncertainty. | conflicts: perfectionism_vs_good_enough,control_vs_trust | situations: confidence_struggle,identity_and_self_acceptance,mentor_and_protege | tone: bittersweet
arc:the_good_place/chidi_anagonye/loving_his_opposite | Chidi Anagonye | falling for your opposite and learning to let go | A cautious, principled person grows close to someone impulsive and rule-breaking whom they initially disapprove of. The relationship pushes them to loosen up, and forces them to face their fear of commitment and of losing control. In time it also raises the question of what it means to love someone when you can't hold on forever. | conflicts: holding_on_vs_letting_go,independence_vs_connection | situations: falling_for_someone_unexpected,mentor_and_protege,grief_and_loss | tone: bittersweet
arc:the_good_place/tahani_al_jamil/outside_her_sisters_shadow | Tahani Al-Jamil | chasing approval from a family who never gave it | A person has built their whole life around winning approval, from parents who favoured a sibling and from everyone watching. Their generosity and achievements are real, but they are also a performance for an audience that never applauds enough. They have to find out who they are when they stop competing and whether they can value themselves without outside praise. | conflicts: self_vs_family_expectations,fitting_in_vs_standing_out | situations: sibling_rivalry,family_expectations,difficult_parent,identity_and_self_acceptance | tone: hopeful
